f1,auc_roc,auc_pr,recall,precision,accuracy,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_absolute_odds_difference,dataset,scenario,mitigator,generator,model,seed
0.6519208381839348,0.8926300712337155,0.7577261617194009,0.5809128630705395,0.7427055702917772,0.8505,-0.16856913337679463,0.3097429064479266,-0.04769475357710651,0.07641213035021235,adult,S2,DIRemover,Baseline,SVM,2024
0.6352941176470588,0.8903196223465032,0.7574837327317109,0.5601659751037344,0.7336956521739131,0.845,-0.14377021712186144,0.37900541701234686,0.04067302596714362,0.06637547873089879,adult,S2,DIRemover,Baseline,CatBoost,2024
0.6537142857142857,0.8927626435744782,0.7385323742790212,0.5933609958506224,0.727735368956743,0.8485,-0.20311520214579712,0.22954318506169297,-0.20608108108108109,0.20608108108108109,adult,S2,DIRemover,Baseline,LogisticRegression,7
0.6180555555555556,0.8671522641169043,0.7119410833426724,0.553941908713693,0.6989528795811518,0.835,-0.17456294861814595,0.29807871411502274,-0.14354795972443024,0.14354795972443024,adult,S2,DIRemover,Baseline,SVM,7
0.6611957796014069,0.8946248066083895,0.755857326125063,0.5850622406639004,0.7601078167115903,0.8555,-0.1731269186140446,0.28671709531013617,-0.18031266560678327,0.18031266560678327,adult,S2,DIRemover,Baseline,CatBoost,7
0.6163366336633663,0.9016320065165456,0.7625777483516674,0.516597510373444,0.7638036809815951,0.845,-0.18471345495712813,0.17556227937468483,-0.27503974562798095,0.27503974562798095,adult,S2,DIRemover,Baseline,LogisticRegression,88
0.6067961165048543,0.8775140909364253,0.7269225771134511,0.5186721991701245,0.7309941520467836,0.838,-0.16954644726628923,0.25321482602118,-0.16573926868044508,0.16573926868044508,adult,S2,DIRemover,Baseline,SVM,88
0.5680317040951123,0.8915742760456814,0.7421537189274849,0.4460580912863071,0.7818181818181819,0.8365,-0.13532690302221612,0.2573658887428387,-0.11188394276629571,0.11188394276629571,adult,S2,DIRemover,Baseline,CatBoost,88
0.6878547105561862,0.9184509263663151,0.7936026955037668,0.6286307053941909,0.7593984962406015,0.8625,-0.20081710220217633,0.24467949480698292,-0.10406730259671437,0.10406730259671437,adult,S2,DIRemover,Baseline,LogisticRegression,101
0.6651323360184119,0.8997452424297092,0.7587576585727682,0.5995850622406639,0.7467700258397932,0.8545,-0.16699865209772236,0.3284949094328822,-0.021860095389507173,0.07470855283743552,adult,S2,DIRemover,Baseline,SVM,101
0.7010309278350515,0.9257383049327845,0.8214500772629789,0.6348547717842323,0.782608695652174,0.8695,-0.20162155016670827,0.23085112343811287,-0.15931372549019607,0.15931372549019607,adult,S2,DIRemover,Baseline,CatBoost,101
0.66,0.901133835194813,0.7531958180662199,0.6161825726141079,0.7105263157894737,0.847,-0.21274711070989144,0.23831983625522826,-0.18514838367779546,0.18514838367779546,adult,S2,DIRemover,Baseline,LogisticRegression,13
0.6447963800904978,0.8846757307879444,0.7290073055558156,0.5912863070539419,0.7089552238805971,0.843,-0.1827204125281472,0.3009639074994597,-0.13977212506624276,0.13977212506624276,adult,S2,DIRemover,Baseline,SVM,13
0.6754385964912281,0.9117444059939099,0.7843916940212664,0.6390041493775933,0.7162790697674418,0.852,-0.23074776375894127,0.2077660110943016,-0.2440381558028617,0.2440381558028617,adult,S2,DIRemover,Baseline,CatBoost,13
0.6597222222222222,0.9032010070030998,0.7637174533795051,0.5912863070539419,0.7460732984293194,0.853,-0.18360168979266256,0.27049655005229917,-0.05994965553789078,0.09030058719444023,adult,S2,DIRemover,Baseline,LogisticRegression,555
0.6383467278989667,0.8936721991701244,0.743955449419171,0.5767634854771784,0.7146529562982005,0.8425,-0.17979073054495698,0.29194179941265463,-0.05875728669846325,0.09144972433517476,adult,S2,DIRemover,Baseline,SVM,555
0.6603098927294399,0.9122774288072861,0.783551487959111,0.5746887966804979,0.7759103641456583,0.8575,-0.1536326135859059,0.32992159742173294,0.007551669316375187,0.06648526890358045,adult,S2,DIRemover,Baseline,CatBoost,555
0.6303317535545023,0.8908690458618297,0.736006305767492,0.5518672199170125,0.7348066298342542,0.844,-0.19352170823169457,0.20998302645658834,-0.1410969793322734,0.1410969793322734,adult,S2,DIRemover,Baseline,LogisticRegression,777
0.6214953271028038,0.8755186721991701,0.7098739113990745,0.5518672199170125,0.7112299465240641,0.838,-0.18892550834445285,0.24260103091849586,-0.12513248542660305,0.12513248542660305,adult,S2,DIRemover,Baseline,SVM,777
0.6153846153846154,0.8860868745182294,0.741348014284843,0.5228215767634855,0.7477744807121661,0.8425,-0.17259137319945453,0.2347687128673192,-0.10678325384207732,0.10678325384207732,adult,S2,DIRemover,Baseline,CatBoost,777
0.31724137931034485,0.5936486914973295,0.37726939638761925,0.1908713692946058,0.9387755102040817,0.802,-0.03477429698365908,0.4251508189985245,-0.049880763116057214,0.049880763116057214,adult,S2,LFR,Baseline,LogisticRegression,42
0.31724137931034485,0.5934840011152478,0.3760801083919045,0.1908713692946058,0.9387755102040817,0.802,-0.03477429698365908,0.4251508189985245,-0.049880763116057214,0.049880763116057214,adult,S2,LFR,Baseline,SVM,42
0.31724137931034485,0.5935496039230479,0.3770051581881174,0.1908713692946058,0.9387755102040817,0.802,-0.03477429698365908,0.4251508189985245,-0.049880763116057214,0.049880763116057214,adult,S2,LFR,Baseline,CatBoost,42
